model_id,scene,corridor,split,trained_on,labelled,window_x,window_y,is_window_top1,score,box_x0,box_y0,box_x1,box_y1,box_w_px,box_h_px,box_area_px,kp_blue_x,kp_blue_y,kp_red_x,kp_red_y,kp_green_x,kp_green_y,kp_score_blue,kp_score_red,kp_score_green,kp_score_mean,streak_len_px,streak_len_m,seg_blue_red_px,seg_red_green_px,spacing_ratio,collinearity_px,bearing_deg,blue_utm_x,blue_utm_y,red_utm_x,red_utm_y,green_utm_x,green_utm_y,dist_to_nearest_label_m,matched_label_idx,matched_bool,kp_err_px
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,0,0,1,0.69486,17.71,16.75,33.39,24.78,15.68,8.03,125.9,30.62,20.76,26.37,20.44,18.86,20.76,1.0013,2.9647,0.1099,1.3587,11.759,35.28,4.259,7.52,0.566,0.321,180.0,499306.85,5211381.71,499294.11,5211382.68,499271.57,5211381.71,4923.24,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,80,0,1,0.46112,94.37,36.95,107.33,49.17,12.96,12.23,158.45,104.83,45.37,101.51,43.06,96.53,41.41,0.601,2.9457,0.2238,1.2568,9.205,27.61,4.049,5.251,0.771,0.656,154.5,499529.5,5211307.88,499519.54,5211314.82,499504.58,5211319.78,4690.4,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,80,40,1,0.10336,92.67,40.0,108.37,47.11,15.7,7.11,111.64,105.59,45.01,101.34,43.39,95.45,41.78,2.3824,2.8921,0.4387,1.9044,10.641,31.92,4.548,6.105,0.745,0.248,162.3,499531.76,5211308.97,499519.01,5211313.82,499501.35,5211318.67,4690.44,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,80,40,0,0.09853,111.41,59.05,124.16,68.24,12.75,9.19,117.12,114.19,61.51,117.13,63.48,121.38,67.75,1.187,5.0088,-1.2368,1.653,9.517,28.55,3.54,6.021,0.588,0.439,319.1,499557.57,5211259.46,499566.4,5211253.55,499579.15,5211240.76,4621.88,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,160,120,1,0.22574,206.44,156.39,218.6,172.41,12.16,16.02,194.88,209.56,159.82,211.54,163.42,218.44,170.29,-0.8555,1.9727,-3.933,-0.9386,13.721,41.16,4.102,9.737,0.421,0.823,310.3,499843.69,5210964.53,499849.61,5210953.74,499870.32,5210933.14,4241.17,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,200,120,1,0.49824,206.39,156.93,216.86,171.34,10.48,14.4,150.9,209.5,159.72,211.14,162.99,216.7,171.17,-0.6952,1.8809,-6.3149,-1.7097,13.533,40.6,3.66,9.897,0.37,0.356,302.2,499843.49,5210964.85,499848.41,5210955.03,499865.1,5210930.48,4242.78,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,200,120,0,0.25929,209.16,162.28,220.53,171.96,11.36,9.68,110.03,211.27,162.44,213.87,165.99,218.42,169.22,-5.644,0.3699,-1.2941,-2.1894,9.847,29.54,4.399,5.575,0.789,0.788,316.5,499848.82,5210956.68,499856.61,5210946.03,499870.25,5210936.34,4231.72,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,200,120,0,0.10657,203.82,157.47,222.13,173.12,18.31,15.66,286.63,209.31,160.63,213.3,164.96,218.63,169.96,-2.0449,1.5502,0.3779,-0.0389,13.186,39.56,5.891,7.303,0.807,0.235,315.0,499842.93,5210962.1,499854.91,5210949.11,499870.89,5210934.12,4234.48,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,160,160,1,0.0805,208.14,160.0,221.5,173.74,13.36,13.74,183.66,208.95,160.16,211.24,162.78,218.41,170.96,-3.2481,0.1713,-0.6727,-1.2498,14.351,43.05,3.472,10.878,0.319,0.007,311.2,499841.86,5210963.51,499848.71,5210955.66,499870.22,5210931.12,4242.75,,0,
kprcnn-warmup-v1,Tacoma-Centralia_01_20260429,Centralia/I-5-south,held-out:temporal,0,1,200,160,1,0.20135,223.27,176.77,238.12,188.05,14.85,11.28,167.48,227.07,180.59,229.38,182.58,235.32,185.9,-0.9527,2.8789,-1.3139,0.2041,9.81,29.43,3.049,6.803,0.448,0.424,327.2,499896.2,5210902.23,499903.13,5210896.26,499920.95,5210886.31,4169.59,,0,
