model_id,scene,corridor,split,trained_on,labelled,window_x,window_y,is_window_top1,score,box_x0,box_y0,box_x1,box_y1,box_w_px,box_h_px,box_area_px,kp_blue_x,kp_blue_y,kp_red_x,kp_red_y,kp_green_x,kp_green_y,kp_score_blue,kp_score_red,kp_score_green,kp_score_mean,streak_len_px,streak_len_m,seg_blue_red_px,seg_red_green_px,spacing_ratio,collinearity_px,bearing_deg,blue_utm_x,blue_utm_y,red_utm_x,red_utm_y,green_utm_x,green_utm_y,dist_to_nearest_label_m,matched_label_idx,matched_bool,kp_err_px
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,1000,2020,1,0.06674,1006.24,2027.16,1018.27,2047.09,12.02,19.94,239.74,1009.33,2030.98,1011.61,2034.96,1015.51,2040.95,3.8472,13.3077,16.2569,11.1373,11.726,35.18,4.591,7.14,0.643,0.166,301.8,696147.99,5149983.07,696154.82,5149971.11,696166.52,5149953.16,1.09,2,1,0.378
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,3860,3860,1,0.10662,3860.0,3884.04,3873.11,3891.84,13.11,7.8,102.28,3862.46,3884.85,3866.06,3887.45,3870.98,3889.4,4.2009,7.5723,11.3317,7.7016,9.659,28.98,4.445,5.288,0.841,0.596,331.9,704707.37,5144421.45,704718.19,5144413.65,704732.93,5144407.79,3.2,14,1,1.292
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,5640,4600,1,0.38606,5640.79,4600.36,5656.28,4607.42,15.5,7.06,109.32,5653.15,4605.65,5648.86,4604.05,5642.6,4601.8,5.6181,13.2334,16.7801,11.8772,11.23,33.69,4.576,6.654,0.688,0.038,160.0,710079.45,5142259.05,710066.59,5142263.86,710047.8,5142270.59,3.18,7,1,0.88
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,3880,5460,1,0.11486,3884.4,5460.0,3897.57,5479.07,13.17,19.07,251.2,3886.87,5463.78,3891.15,5469.7,3887.86,5474.96,-4.0459,10.3157,6.8973,4.389,11.224,33.67,7.305,6.207,1.177,3.743,275.0,704780.61,5139684.66,704793.45,5139666.9,704783.57,5139651.11,1755.71,,0,
kprcnn-adamiak-v2,Yakima-Toppenish_03_20260614,Yakima (arid),unseen,0,1,4340,6120,1,0.12749,4340.0,6121.97,4347.13,6135.62,7.13,13.65,97.39,4342.11,6131.79,4342.76,6128.46,4342.76,6122.13,3.3585,9.417,15.2914,9.3556,9.68,29.04,3.393,6.328,0.536,0.424,86.2,706146.32,5137680.62,706148.27,5137690.61,706148.27,5137709.6,619.36,,0,
kprcnn-adamiak-v2,Yakima-Toppenish_01_20260503,Yakima (arid),held-out:unspecified,0,1,3480,5200,1,0.14286,3482.3,5212.77,3491.48,5223.83,9.18,11.06,101.53,3490.0,5221.06,3487.71,5218.46,3483.45,5215.86,4.1687,11.1839,10.05,8.4675,8.372,25.12,3.47,4.994,0.695,0.612,141.6,703590.01,5140412.82,703583.13,5140420.62,703570.34,5140428.43,2.25,2,1,1.036
kprcnn-adamiak-v2,Yakima-Toppenish_01_20260503,Yakima (arid),held-out:unspecified,0,1,4340,6300,1,0.11244,4341.31,6310.51,4349.8,6323.6,8.48,13.09,111.04,4344.74,6321.47,4345.07,6318.52,4344.74,6312.96,4.437,10.9095,17.4376,10.9281,8.508,25.52,2.963,5.573,0.532,0.326,90.0,706154.22,5137111.6,706155.2,5137120.43,706154.22,5137137.12,4.05,5,1,1.617
kprcnn-adamiak-v2,auburn-snoqualmie_01_20260425,auburn-snoqualmie/I-90,held-out:unspecified,0,1,5700,2800,1,0.09405,5700.36,2823.17,5712.8,2831.9,12.44,8.72,108.53,5710.02,2824.95,5706.09,2827.86,5701.18,2829.47,5.2062,9.7255,10.3829,8.4382,9.93,29.79,4.888,5.17,0.945,0.799,207.1,575442.05,5252511.15,575430.27,5252502.43,575415.53,5252497.58,1.71,22,1,1.436
kprcnn-adamiak-v2,auburn-snoqualmie_01_20260425,auburn-snoqualmie/I-90,held-out:unspecified,0,1,5700,2820,1,0.12059,5700.0,2824.29,5713.0,2832.3,13.0,8.01,104.11,5710.17,2824.77,5705.83,2827.97,5701.17,2830.21,2.5613,11.6907,12.3579,8.87,10.519,31.56,5.389,5.177,1.041,0.497,211.2,575442.5,5252511.7,575429.5,5252502.08,575415.5,5252495.36,2.54,22,1,1.272
kprcnn-adamiak-v2,auburn-snoqualmie_01_20260425,auburn-snoqualmie/I-90,held-out:unspecified,0,1,5160,3120,1,0.38152,5160.49,3126.25,5173.67,3134.44,13.18,8.19,107.93,5171.53,3127.72,5167.24,3130.02,5162.3,3132.64,2.9391,11.0257,13.2702,9.0783,10.455,31.36,4.859,5.595,0.869,0.01,208.0,573826.59,5251602.83,573813.73,5251595.95,573798.9,5251588.09,2.89,20,1,0.799
kprcnn-adamiak-v2,auburn-snoqualmie_01_20260425,auburn-snoqualmie/I-90,held-out:unspecified,0,1,4340,4000,1,0.1823,4346.15,4012.04,4366.47,4023.63,20.32,11.59,235.48,4354.97,4019.82,4358.31,4016.17,4363.3,4012.2,6.2744,11.2002,15.3553,10.9433,11.285,33.85,4.936,6.384,0.773,0.44,42.4,571376.92,5248926.55,571386.92,5248937.48,571401.9,5248949.4,1.97,17,1,0.596
kprcnn-adamiak-v2,auburn-snoqualmie_01_20260425,auburn-snoqualmie/I-90,held-out:unspecified,0,1,4100,4180,1,0.52779,4107.39,4198.43,4123.27,4211.55,15.88,13.12,208.38,4119.47,4201.22,4115.5,4204.5,4108.88,4208.11,1.1951,12.5888,13.4851,9.0897,12.63,37.89,5.15,7.536,0.683,0.584,213.1,570670.4,5248382.34,570658.49,5248372.5,570638.65,5248361.67,1.46,16,1,0.629
kprcnn-adamiak-v2,auburn-snoqualmie_01_20260425,auburn-snoqualmie/I-90,held-out:unspecified,0,1,4100,4200,1,0.13456,4108.89,4200.0,4121.05,4208.96,12.15,8.96,108.95,4118.59,4201.49,4115.3,4204.81,4110.04,4207.14,4.2223,12.1595,10.987,9.1229,10.237,30.71,4.671,5.747,0.813,0.959,213.5,570667.76,5248381.52,570657.9,5248371.56,570642.13,5248364.58,1.01,16,1,1.188
kprcnn-adamiak-v2,auburn-snoqualmie_01_20260425,auburn-snoqualmie/I-90,held-out:unspecified,0,1,3700,4460,1,0.09812,3700.0,4477.1,3711.65,4485.24,11.65,8.14,94.83,3700.17,4482.8,3702.83,4480.85,3708.82,4478.24,-0.2516,10.3809,15.589,8.5728,9.78,29.34,3.302,6.532,0.506,0.488,27.8,569412.5,5247537.59,569420.49,5247543.45,569438.46,5247551.27,1.02,14,1,0.511
kprcnn-adamiak-v2,auburn-snoqualmie_01_20260425,auburn-snoqualmie/I-90,held-out:unspecified,0,1,2420,5420,1,0.08428,2423.32,5435.12,2441.08,5448.88,17.76,13.75,244.22,2436.31,5437.58,2432.04,5441.84,2426.78,5446.42,5.2012,8.3168,11.5648,8.3609,13.004,39.01,6.033,6.979,0.864,0.215,222.8,565620.94,5244673.26,565608.11,5244660.49,565592.33,5244646.74,1.79,10,1,0.863
kprcnn-adamiak-v2,auburn-snoqualmie_01_20260425,auburn-snoqualmie/I-90,held-out:unspecified,0,1,2060,5740,1,0.3385,2064.27,5757.41,2073.9,5771.38,9.63,13.97,134.58,2071.41,5759.57,2069.75,5763.9,2066.76,5768.89,3.2971,11.3027,15.394,9.998,10.411,31.23,4.633,5.817,0.796,0.446,243.5,564526.22,5243707.28,564521.24,5243694.3,564512.27,5243679.33,1.08,9,1,1.088
